File Name	GCMF File Name	Address	Attributes	Origin	Radius	Texturecount	Materialcount	Translucidmaterialcount	Transformmatrixcount	Zero_0x1F	Indicesrelptr	Zero_0x24	Transformmatrixdefaultindices	Texture	TransformMatrix	Material	
parts_bdy24.gma	parts_bdy24.gma	00000040	_16Bit	(0.0, 0.5, -0.8)	3.330223	32	16	2	0	0	1088	0	X	X	X	X	
	parts_bdy24.gma	00007720	_16Bit	(0.0, 0.5, 0.6)	0.7290075	0	0	0	0	0	64	0	X	X	X	X	
parts_bdy24_02.gma	parts_bdy24_02.gma	00000020	_16Bit	(0.0, 0.5, -0.8)	3.330223	27	11	2	0	0	928	0	X	X	X	X	
parts_bdy24_02.gma	parts_bdy24_02.gma	00000020	_16Bit	(0.0, 0.5, -0.8)	3.330223	27	11	2	0	0	928	0	X	X	X	X	
parts_bdy24_02emb.gma	parts_bdy24_02emb.gma	00000040	_16Bit	(0.0, 0.5, -0.8)	3.330222	1	1	0	0	0	96	0	X	X	X	X	
parts_bdy24_03.gma	parts_bdy24_03.gma	00000020	_16Bit	(0.0, 0.5, -0.8)	3.335563	6	3	0	0	0	256	0	X	X	X	X	
parts_bdy24_03emb.gma	parts_bdy24_03emb.gma	00000040	_16Bit	(0.0, 0.5, -0.8)	3.335563	1	1	0	0	0	96	0	X	X	X	X	
parts_bdy24_04.gma	parts_bdy24_04.gma	00000020	_16Bit	(0.0, 0.5, -0.8)	3.333039	3	2	0	0	0	160	0	X	X	X	X	
parts_bdy24_emb.gma	parts_bdy24_emb.gma	00000040	_16Bit	(0.0, 0.5, -0.8)	3.330222	1	1	0	0	0	96	0	X	X	X	X	
parts_bdy25.gma	parts_bdy25.gma	00000040	_16Bit	(0.0, 0.5, -0.3)	2.471649	25	15	2	0	0	864	0	X	X	X	X	
	parts_bdy25.gma	00007A20	_16Bit	(0.0, 0.6, 0.5)	0.7269228	0	0	0	0	0	64	0	X	X	X	X	
parts_bdy25_02.gma	parts_bdy25_02.gma	00000020	_16Bit	(0.0, 0.5, -0.3)	2.471517	23	11	2	0	0	800	0	X	X	X	X	
parts_bdy25_02.gma	parts_bdy25_02.gma	00000020	_16Bit	(0.0, 0.5, -0.3)	2.471517	23	11	2	0	0	800	0	X	X	X	X	
parts_bdy25_02emb.gma	parts_bdy25_02emb.gma	00000040	_16Bit	(0.0, 0.5, -0.3)	2.46836	1	1	0	0	0	96	0	X	X	X	X	
parts_bdy25_03.gma	parts_bdy25_03.gma	00000020	_16Bit	(0.0, 0.5, -0.3)	2.451818	9	5	1	0	0	352	0	X	X	X	X	
parts_bdy25_03emb.gma	parts_bdy25_03emb.gma	00000040	_16Bit	(0.0, 0.6, -0.3)	2.442329	1	1	0	0	0	96	0	X	X	X	X	
parts_bdy25_04.gma	parts_bdy25_04.gma	00000020	_16Bit	(0.0, 0.5, -0.3)	2.448434	3	2	0	0	0	160	0	X	X	X	X	
parts_bdy25_emb.gma	parts_bdy25_emb.gma	00000040	_16Bit	(0.0, 0.5, -0.3)	2.468481	1	1	0	0	0	96	0	X	X	X	X	
parts_bst01.gma	parts_bst01.gma	00000040	_16Bit	(0.0, 0.2, 0.5)	1.330624	15	10	0	0	0	544	0	X	X	X	X	
	parts_bst01.gma	00006300	_16Bit	(0.0, 0.0, 0.5)	0.49625	0	0	0	0	0	64	0	X	X	X	X	
parts_bst01_02.gma	parts_bst01_02.gma	00000040	_16Bit	(0.0, 0.2, 0.6)	1.31068	15	8	0	0	0	544	0	X	X	X	X	
parts_bst01_02.gma	parts_bst01_02.gma	00000040	_16Bit	(0.0, 0.2, 0.6)	1.31068	15	8	0	0	0	544	0	X	X	X	X	
parts_bst01_02emb.gma	parts_bst01_02emb.gma	00000040	_16Bit	(0.0, 0.2, 0.6)	1.309358	1	1	0	0	0	96	0	X	X	X	X	
parts_bst01_03.gma	parts_bst01_03.gma	00000040	_16Bit	(0.0, 0.2, 0.6)	1.310373	11	6	0	0	0	416	0	X	X	X	X	
parts_bst01_03emb.gma	parts_bst01_03emb.gma	00000040	_16Bit	(0.0, 0.2, 0.6)	1.309358	1	1	0	0	0	96	0	X	X	X	X	
parts_bst01_04.gma	parts_bst01_04.gma	00000040	_16Bit	(0.0, 0.2, 0.6)	1.305631	3	3	0	0	0	160	0	X	X	X	X	
parts_bst01_emb.gma	parts_bst01_emb.gma	00000040	_16Bit	(0.0, 0.2, 0.6)	1.301935	1	1	0	0	0	96	0	X	X	X	X	
parts_bst02.gma	parts_bst02.gma	00000040	_16Bit	(0.0, 0.1, 0.5)	0.982346	16	10	1	0	0	576	0	X	X	X	X	
	parts_bst02.gma	00006660	_16Bit	(0.1, 0.0, 0.9)	0.8975226	0	0	0	0	0	64	0	X	X	X	X	
parts_bst02_02.gma	parts_bst02_02.gma	00000040	_16Bit	(0.0, 0.1, 0.6)	0.9438195	16	8	1	0	0	576	0	X	X	X	X	
parts_bst02_02.gma	parts_bst02_02.gma	00000040	_16Bit	(0.0, 0.1, 0.6)	0.9438195	16	8	1	0	0	576	0	X	X	X	X	
parts_bst02_02emb.gma	parts_bst02_02emb.gma	00000040	_16Bit	(0.0, 0.1, 0.5)	0.8498856	1	1	0	0	0	96	0	X	X	X	X	
parts_bst02_03.gma	parts_bst02_03.gma	00000040	_16Bit	(0.0, 0.1, 0.6)	0.963308	11	6	0	0	0	416	0	X	X	X	X	
parts_bst02_03emb.gma	parts_bst02_03emb.gma	00000040	_16Bit	(0.0, 0.1, 0.5)	0.8550078	1	1	0	0	0	96	0	X	X	X	X	
parts_bst02_04.gma	parts_bst02_04.gma	00000040	_16Bit	(0.0, 0.1, 0.5)	0.8654076	3	3	0	0	0	160	0	X	X	X	X	
parts_bst02_emb.gma	parts_bst02_emb.gma	00000040	_16Bit	(0.0, 0.1, 0.5)	0.8498856	1	1	0	0	0	96	0	X	X	X	X	
parts_bst03.gma	parts_bst03.gma	00000040	_16Bit	(0.0, 0.1, 0.4)	0.8776402	20	13	0	0	0	704	0	X	X	X	X	
	parts_bst03.gma	000067C0	_16Bit	(0.1, 0.0, 0.6)	0.630522	0	0	0	0	0	64	0	X	X	X	X	
parts_bst03_02.gma	parts_bst03_02.gma	00000040	_16Bit	(0.0, 0.1, 0.5)	0.8810263	19	10	0	0	0	672	0	X	X	X	X	
parts_bst03_02.gma	parts_bst03_02.gma	00000040	_16Bit	(0.0, 0.1, 0.5)	0.8810263	19	10	0	0	0	672	0	X	X	X	X	
parts_bst03_02emb.gma	parts_bst03_02emb.gma	00000040	_16Bit	(0.0, 0.1, 0.5)	0.8821033	1	1	0	0	0	96	0	X	X	X	X	
parts_bst03_03.gma	parts_bst03_03.gma	00000040	_16Bit	(0.0, 0.1, 0.5)	0.8933988	15	8	0	0	0	544	0	X	X	X	X	
parts_bst03_03emb.gma	parts_bst03_03emb.gma	00000040	_16Bit	(0.0, 0.1, 0.5)	0.8933988	1	1	0	0	0	96	0	X	X	X	X	
parts_bst03_04.gma	parts_bst03_04.gma	00000040	_16Bit	(0.0, 0.1, 0.5)	0.8808441	3	3	0	0	0	160	0	X	X	X	X	
parts_bst03_emb.gma	parts_bst03_emb.gma	00000040	_16Bit	(0.0, 0.1, 0.5)	0.8819806	1	1	0	0	0	96	0	X	X	X	X	
parts_bst04.gma	parts_bst04.gma	00000040	_16Bit	(0.0, 0.0, 0.3)	0.9235256	19	11	0	0	0	672	0	X	X	X	X	
	parts_bst04.gma	00004760	_16Bit	(0.0, 0.0, 0.4)	0.3625	0	0	0	0	0	64	0	X	X	X	X	
parts_bst04_02.gma	parts_bst04_02.gma	00000040	_16Bit	(0.0, 0.0, 0.3)	0.900209	16	8	0	0	0	576	0	X	X	X	X	
parts_bst04_02.gma	parts_bst04_02.gma	00000040	_16Bit	(0.0, 0.0, 0.3)	0.900209	16	8	0	0	0	576	0	X	X	X	X	
parts_bst04_02emb.gma	parts_bst04_02emb.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.8859916	1	1	0	0	0	96	0	X	X	X	X	
parts_bst04_03.gma	parts_bst04_03.gma	00000040	_16Bit	(0.0, 0.0, 0.3)	0.9002081	7	5	0	0	0	288	0	X	X	X	X	
parts_bst04_03emb.gma	parts_bst04_03emb.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.8859916	1	1	0	0	0	96	0	X	X	X	X	
parts_bst04_04.gma	parts_bst04_04.gma	00000040	_16Bit	(0.0, 0.0, 0.3)	0.9002081	2	2	0	0	0	128	0	X	X	X	X	
parts_bst04_emb.gma	parts_bst04_emb.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.8871793	1	1	0	0	0	96	0	X	X	X	X	
parts_bst05.gma	parts_bst05.gma	00000040	_16Bit	(0.0, 0.0, 0.3)	0.6064199	19	12	0	0	0	672	0	X	X	X	X	
	parts_bst05.gma	00005D60	_16Bit	(0.0, 0.0, 0.5)	0.4724999	0	0	0	0	0	64	0	X	X	X	X	
parts_bst05_02.gma	parts_bst05_02.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.5624126	15	8	0	0	0	544	0	X	X	X	X	
parts_bst05_02.gma	parts_bst05_02.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.5624126	15	8	0	0	0	544	0	X	X	X	X	
parts_bst05_02emb.gma	parts_bst05_02emb.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.562411	1	1	0	0	0	96	0	X	X	X	X	
parts_bst05_03.gma	parts_bst05_03.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.5624108	10	5	0	0	0	384	0	X	X	X	X	
parts_bst05_03emb.gma	parts_bst05_03emb.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.5624108	1	1	0	0	0	96	0	X	X	X	X	
parts_bst05_04.gma	parts_bst05_04.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.5624109	4	3	0	0	0	192	0	X	X	X	X	
parts_bst05_emb.gma	parts_bst05_emb.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.5622345	1	1	0	0	0	96	0	X	X	X	X	
parts_bst06.gma	parts_bst06.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.8699957	19	11	1	0	0	672	0	X	X	X	X	
	parts_bst06.gma	000052E0	_16Bit	(0.0, 0.0, 0.7)	0.867458	0	0	0	0	0	64	0	X	X	X	X	
parts_bst06_02.gma	parts_bst06_02.gma	00000040	_16Bit	(0.0, 0.0, 0.5)	0.8811082	16	8	1	0	0	576	0	X	X	X	X	
parts_bst06_02.gma	parts_bst06_02.gma	00000040	_16Bit	(0.0, 0.0, 0.5)	0.8811082	16	8	1	0	0	576	0	X	X	X	X	
parts_bst06_02emb.gma	parts_bst06_02emb.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.6304215	1	1	0	0	0	96	0	X	X	X	X	
parts_bst06_03.gma	parts_bst06_03.gma	00000040	_16Bit	(0.0, 0.0, 0.5)	0.8830585	10	5	0	0	0	384	0	X	X	X	X	
parts_bst06_03emb.gma	parts_bst06_03emb.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.630086	1	1	0	0	0	96	0	X	X	X	X	
parts_bst06_04.gma	parts_bst06_04.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.6672338	5	3	0	0	0	224	0	X	X	X	X	
parts_bst06_emb.gma	parts_bst06_emb.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.6412625	1	1	0	0	0	96	0	X	X	X	X	
parts_bst07.gma	parts_bst07.gma	00000040	_16Bit	(0.0, 0.1, 0.8)	0.9051554	20	12	1	0	0	704	0	X	X	X	X	
	parts_bst07.gma	00005240	_16Bit	(-0.1, 0.0, 0.8)	0.8771031	0	0	0	0	0	64	0	X	X	X	X	
parts_bst07_02.gma	parts_bst07_02.gma	00000040	_16Bit	(0.0, 0.1, 0.9)	0.9431387	17	9	1	0	0	608	0	X	X	X	X	
parts_bst07_02.gma	parts_bst07_02.gma	00000040	_16Bit	(0.0, 0.1, 0.9)	0.9431387	17	9	1	0	0	608	0	X	X	X	X	
parts_bst07_02emb.gma	parts_bst07_02emb.gma	00000040	_16Bit	(0.0, 0.1, 0.9)	0.9431362	1	1	0	0	0	96	0	X	X	X	X	
parts_bst07_03.gma	parts_bst07_03.gma	00000040	_16Bit	(0.0, 0.1, 0.9)	0.9450132	12	7	0	0	0	448	0	X	X	X	X	
parts_bst07_03emb.gma	parts_bst07_03emb.gma	00000040	_16Bit	(0.0, 0.3, 0.9)	0.9612792	1	1	0	0	0	96	0	X	X	X	X	
parts_bst07_04.gma	parts_bst07_04.gma	00000040	_16Bit	(0.0, 0.1, 0.9)	0.9450132	5	3	0	0	0	224	0	X	X	X	X	
parts_bst07_emb.gma	parts_bst07_emb.gma	00000040	_16Bit	(0.0, 0.1, 0.9)	0.9461508	1	1	0	0	0	96	0	X	X	X	X	
parts_bst08.gma	parts_bst08.gma	00000040	_16Bit	(0.0, 0.1, 0.3)	0.8266416	19	11	2	0	0	672	0	X	X	X	X	
	parts_bst08.gma	00004760	_16Bit	(0.0, 0.1, 0.7)	0.6790656	0	0	0	0	0	64	0	X	X	X	X	
parts_bst08_02.gma	parts_bst08_02.gma	00000040	_16Bit	(0.0, 0.1, 0.4)	0.7988581	19	9	2	0	0	672	0	X	X	X	X	
parts_bst08_02.gma	parts_bst08_02.gma	00000040	_16Bit	(0.0, 0.1, 0.4)	0.7988581	19	9	2	0	0	672	0	X	X	X	X	
parts_bst08_02emb.gma	parts_bst08_02emb.gma	00000040	_16Bit	(0.0, 0.1, 0.4)	0.798342	1	1	0	0	0	96	0	X	X	X	X	
parts_bst08_03.gma	parts_bst08_03.gma	00000040	_16Bit	(0.0, 0.1, 0.4)	0.7983419	11	6	1	0	0	416	0	X	X	X	X	
parts_bst08_03emb.gma	parts_bst08_03emb.gma	00000040	_16Bit	(0.0, 0.1, 0.4)	0.798342	1	1	0	0	0	96	0	X	X	X	X	
parts_bst08_04.gma	parts_bst08_04.gma	00000040	_16Bit	(0.0, 0.1, 0.4)	0.7989752	3	2	0	0	0	160	0	X	X	X	X	
parts_bst08_emb.gma	parts_bst08_emb.gma	00000040	_16Bit	(0.0, 0.1, 0.4)	0.7968941	1	1	0	0	0	96	0	X	X	X	X	
parts_bst09.gma	parts_bst09.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.9765569	11	8	0	0	0	416	0	X	X	X	X	
	parts_bst09.gma	00005EC0	_16Bit	(0.0, 0.0, 0.8)	0.8206782	0	0	0	0	0	64	0	X	X	X	X	
parts_bst09_02.gma	parts_bst09_02.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.952981	11	6	0	0	0	416	0	X	X	X	X	
parts_bst09_02.gma	parts_bst09_02.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.952981	11	6	0	0	0	416	0	X	X	X	X	
parts_bst09_02emb.gma	parts_bst09_02emb.gma	00000040	_16Bit	(0.0, 0.0, 0.3)	0.8945951	1	1	0	0	0	96	0	X	X	X	X	
parts_bst09_03.gma	parts_bst09_03.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	0.9648472	6	4	0	0	0	256	0	X	X	X	X	
parts_bst09_03emb.gma	parts_bst09_03emb.gma	00000040	_16Bit	(0.0, 0.0, 0.3)	0.9375179	1	1	0	0	0	96	0	X	X	X	X	
parts_bst09_04.gma	parts_bst09_04.gma	00000040	_16Bit	(0.0, 0.0, 0.3)	0.9404058	3	2	0	0	0	160	0	X	X	X	X	
parts_bst09_emb.gma	parts_bst09_emb.gma	00000040	_16Bit	(0.0, 0.0, 0.3)	0.8945951	1	1	0	0	0	96	0	X	X	X	X	
parts_bst10.gma	parts_bst10.gma	00000040	_16Bit	(0.0, 0.2, 0.7)	1.110053	19	12	0	0	0	672	0	X	X	X	X	
	parts_bst10.gma	00004F20	_16Bit	(0.2, 0.0, 0.9)	1.069982	0	0	0	0	0	64	0	X	X	X	X	
parts_bst10_02.gma	parts_bst10_02.gma	00000040	_16Bit	(0.0, 0.2, 0.7)	1.08191	16	9	0	0	0	576	0	X	X	X	X	
parts_bst10_02.gma	parts_bst10_02.gma	00000040	_16Bit	(0.0, 0.2, 0.7)	1.08191	16	9	0	0	0	576	0	X	X	X	X	
parts_bst10_02emb.gma	parts_bst10_02emb.gma	00000040	_16Bit	(0.0, 0.2, 0.6)	1.048222	1	1	0	0	0	96	0	X	X	X	X	
parts_bst10_03.gma	parts_bst10_03.gma	00000040	_16Bit	(0.0, 0.2, 0.7)	1.08561	7	4	0	0	0	288	0	X	X	X	X	
parts_bst10_03emb.gma	parts_bst10_03emb.gma	00000040	_16Bit	(0.0, 0.2, 0.6)	1.05204	1	1	0	0	0	96	0	X	X	X	X	
parts_bst10_04.gma	parts_bst10_04.gma	00000040	_16Bit	(0.0, 0.2, 0.6)	1.05204	3	2	0	0	0	160	0	X	X	X	X	
parts_bst10_emb.gma	parts_bst10_emb.gma	00000040	_16Bit	(0.0, 0.2, 0.6)	1.048222	1	1	0	0	0	96	0	X	X	X	X	
parts_bst11.gma	parts_bst11.gma	00000040	_16Bit	(0.0, 0.3, 0.7)	1.363735	23	14	2	0	0	800	0	X	X	X	X	
	parts_bst11.gma	00005DC0	_16Bit	(0.0, 0.5, 1.3)	1.365499	0	0	0	0	0	64	0	X	X	X	X	
parts_bst11_02.gma	parts_bst11_02.gma	00000040	_16Bit	(0.0, 0.3, 0.7)	1.383098	15	8	2	0	0	544	0	X	X	X	X	
parts_bst11_02.gma	parts_bst11_02.gma	00000040	_16Bit	(0.0, 0.3, 0.7)	1.383098	15	8	2	0	0	544	0	X	X	X	X	
parts_bst11_02emb.gma	parts_bst11_02emb.gma	00000040	_16Bit	(0.0, 0.3, 0.6)	1.36618	1	1	0	0	0	96	0	X	X	X	X	
parts_bst11_03.gma	parts_bst11_03.gma	00000040	_16Bit	(0.0, 0.3, 0.7)	1.381045	8	6	0	0	0	320	0	X	X	X	X	
parts_bst11_03emb.gma	parts_bst11_03emb.gma	00000040	_16Bit	(0.0, 0.3, 0.6)	1.369837	1	1	0	0	0	96	0	X	X	X	X	
parts_bst11_04.gma	parts_bst11_04.gma	00000040	_16Bit	(0.0, 0.3, 0.7)	1.404801	4	4	0	0	0	192	0	X	X	X	X	
parts_bst11_emb.gma	parts_bst11_emb.gma	00000040	_16Bit	(0.0, 0.3, 0.6)	1.361118	1	1	0	0	0	96	0	X	X	X	X	
parts_bst12.gma	parts_bst12.gma	00000040	_16Bit	(0.0, 0.3, 0.5)	1.167439	24	14	1	0	0	832	0	X	X	X	X	
	parts_bst12.gma	00005400	_16Bit	(0.1, 0.0, 0.6)	0.5805213	0	0	0	0	0	64	0	X	X	X	X	
parts_bst12_02.gma	parts_bst12_02.gma	00000040	_16Bit	(0.0, 0.3, 0.5)	1.154166	16	8	1	0	0	576	0	X	X	X	X	
parts_bst12_02.gma	parts_bst12_02.gma	00000040	_16Bit	(0.0, 0.3, 0.5)	1.154166	16	8	1	0	0	576	0	X	X	X	X	
parts_bst12_02emb.gma	parts_bst12_02emb.gma	00000040	_16Bit	(0.0, 0.3, 0.5)	1.152323	1	1	0	0	0	96	0	X	X	X	X	
parts_bst12_03.gma	parts_bst12_03.gma	00000040	_16Bit	(0.0, 0.3, 0.5)	1.152519	13	7	0	0	0	480	0	X	X	X	X	
parts_bst12_03emb.gma	parts_bst12_03emb.gma	00000040	_16Bit	(0.0, 0.3, 0.5)	1.152519	1	1	0	0	0	96	0	X	X	X	X	
parts_bst12_04.gma	parts_bst12_04.gma	00000040	_16Bit	(0.0, 0.3, 0.5)	1.156574	3	2	0	0	0	160	0	X	X	X	X	
parts_bst12_emb.gma	parts_bst12_emb.gma	00000040	_16Bit	(0.0, 0.3, 0.5)	1.152323	1	1	0	0	0	96	0	X	X	X	X	
parts_bst13.gma	parts_bst13.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	1.172128	16	10	1	0	0	576	0	X	X	X	X	
	parts_bst13.gma	00005DA0	_16Bit	(0.0, 0.0, 0.6)	0.6391453	0	0	0	0	0	64	0	X	X	X	X	
parts_bst13_02.gma	parts_bst13_02.gma	00000040	_16Bit	(0.0, 0.0, 0.5)	1.145553	15	7	1	0	0	544	0	X	X	X	X	
parts_bst13_02.gma	parts_bst13_02.gma	00000040	_16Bit	(0.0, 0.0, 0.5)	1.145553	15	7	1	0	0	544	0	X	X	X	X	
parts_bst13_02emb.gma	parts_bst13_02emb.gma	00000040	_16Bit	(0.0, 0.0, 0.5)	1.145552	1	1	0	0	0	96	0	X	X	X	X	
parts_bst13_03.gma	parts_bst13_03.gma	00000040	_16Bit	(0.0, 0.0, 0.5)	1.143246	10	5	0	0	0	384	0	X	X	X	X	
parts_bst13_03emb.gma	parts_bst13_03emb.gma	00000040	_16Bit	(0.0, 0.0, 0.5)	1.143246	1	1	0	0	0	96	0	X	X	X	X	
parts_bst13_04.gma	parts_bst13_04.gma	00000040	_16Bit	(0.0, 0.0, 0.5)	1.143246	2	2	0	0	0	128	0	X	X	X	X	
parts_bst13_emb.gma	parts_bst13_emb.gma	00000040	_16Bit	(0.0, 0.0, 0.5)	1.145552	1	1	0	0	0	96	0	X	X	X	X	
parts_bst14.gma	parts_bst14.gma	00000040	_16Bit	(0.0, 0.0, 0.6)	1.551733	23	12	2	0	0	800	0	X	X	X	X	
	parts_bst14.gma	00006800	_16Bit	(0.0, 0.3, 1.4)	1.400938	0	0	0	0	0	64	0	X	X	X	X	
parts_bst14_02.gma	parts_bst14_02.gma	00000040	_16Bit	(0.0, 0.0, 0.7)	1.511868	20	9	2	0	0	704	0	X	X	X	X	
parts_bst14_02.gma	parts_bst14_02.gma	00000040	_16Bit	(0.0, 0.0, 0.7)	1.511868	20	9	2	0	0	704	0	X	X	X	X	
parts_bst14_02emb.gma	parts_bst14_02emb.gma	00000040	_16Bit	(0.0, 0.0, 0.5)	1.40116	1	1	0	0	0	96	0	X	X	X	X	
parts_bst14_03.gma	parts_bst14_03.gma	00000040	_16Bit	(0.0, 0.0, 0.7)	1.511525	10	4	1	0	0	384	0	X	X	X	X	
parts_bst14_03emb.gma	parts_bst14_03emb.gma	00000040	_16Bit	(0.0, 0.0, 0.5)	1.388853	1	1	0	0	0	96	0	X	X	X	X	
parts_bst14_04.gma	parts_bst14_04.gma	00000040	_16Bit	(0.0, 0.0, 0.5)	1.388854	5	3	0	0	0	224	0	X	X	X	X	
parts_bst14_emb.gma	parts_bst14_emb.gma	00000040	_16Bit	(0.0, 0.0, 0.5)	1.40196	1	1	0	0	0	96	0	X	X	X	X	
parts_bst15.gma	parts_bst15.gma	00000040	_16Bit	(0.0, 0.5, 1.0)	1.26614	26	16	1	0	0	896	0	X	X	X	X	
	parts_bst15.gma	00005380	_16Bit	(0.0, 0.5, 1.1)	1.234337	0	0	0	0	0	64	0	X	X	X	X	
parts_bst15_02.gma	parts_bst15_02.gma	00000040	_16Bit	(0.0, 0.5, 1.1)	1.317288	19	11	1	0	0	672	0	X	X	X	X	
parts_bst15_02.gma	parts_bst15_02.gma	00000040	_16Bit	(0.0, 0.5, 1.1)	1.317288	19	11	1	0	0	672	0	X	X	X	X	
parts_bst15_02emb.gma	parts_bst15_02emb.gma	00000040	_16Bit	(0.0, 0.5, 0.9)	1.21659	1	1	0	0	0	96	0	X	X	X	X	
parts_bst15_03.gma	parts_bst15_03.gma	00000040	_16Bit	(0.0, 0.5, 1.1)	1.317286	11	8	0	0	0	416	0	X	X	X	X	
parts_bst15_03emb.gma	parts_bst15_03emb.gma	00000040	_16Bit	(0.0, 0.5, 0.9)	1.21659	1	1	0	0	0	96	0	X	X	X	X	
parts_bst15_04.gma	parts_bst15_04.gma	00000040	_16Bit	(0.0, 0.5, 1.1)	1.317286	3	3	0	0	0	160	0	X	X	X	X	
parts_bst15_emb.gma	parts_bst15_emb.gma	00000040	_16Bit	(0.0, 0.5, 0.9)	1.21659	1	1	0	0	0	96	0	X	X	X	X	
parts_bst16.gma	parts_bst16.gma	00000040	_16Bit	(0.0, 0.0, 0.7)	1.560485	19	12	0	0	0	672	0	X	X	X	X	
	parts_bst16.gma	00005DE0	_16Bit	(0.0, 0.0, 0.7)	0.685	0	0	0	0	0	64	0	X	X	X	X	
parts_bst16_02.gma	parts_bst16_02.gma	00000040	_16Bit	(0.0, 0.0, 0.7)	1.531347	16	9	0	0	0	576	0	X	X	X	X	
parts_bst16_02.gma	parts_bst16_02.gma	00000040	_16Bit	(0.0, 0.0, 0.7)	1.531347	16	9	0	0	0	576	0	X	X	X	X	
parts_bst16_02emb.gma	parts_bst16_02emb.gma	00000040	_16Bit	(0.0, 0.0, 0.7)	1.526008	1	1	0	0	0	96	0	X	X	X	X	
parts_bst16_03.gma	parts_bst16_03.gma	00000040	_16Bit	(0.0, 0.0, 0.7)	1.535333	8	5	0	0	0	320	0	X	X	X	X	
parts_bst16_03emb.gma	parts_bst16_03emb.gma	00000040	_16Bit	(0.0, 0.0, 0.7)	1.529801	1	1	0	0	0	96	0	X	X	X	X	
parts_bst16_04.gma	parts_bst16_04.gma	00000040	_16Bit	(0.0, 0.0, 0.7)	1.541299	2	2	0	0	0	128	0	X	X	X	X	
parts_bst16_emb.gma	parts_bst16_emb.gma	00000040	_16Bit	(0.0, 0.0, 0.7)	1.524923	1	1	0	0	0	96	0	X	X	X	X	
parts_bst17.gma	parts_bst17.gma	00000040	_16Bit	(0.0, -0.1, 0.8)	1.413433	27	14	2	0	0	928	0	X	X	X	X	
	parts_bst17.gma	000062A0	_16Bit	(0.0, 0.0, 0.9)	0.8974997	0	0	0	0	0	64	0	X	X	X	X	
parts_bst17_02.gma	parts_bst17_02.gma	00000040	_16Bit	(0.0, -0.1, 0.8)	1.433953	24	11	2	0	0	832	0	X	X	X	X	
parts_bst17_02.gma	parts_bst17_02.gma	00000040	_16Bit	(0.0, -0.1, 0.8)	1.433953	24	11	2	0	0	832	0	X	X	X	X	
parts_bst17_02emb.gma	parts_bst17_02emb.gma	00000040	_16Bit	(0.0, -0.1, 0.5)	1.359398	1	1	0	0	0	96	0	X	X	X	X	
parts_bst17_03.gma	parts_bst17_03.gma	00000040	_16Bit	(0.0, -0.1, 0.8)	1.433998	16	8	1	0	0	576	0	X	X	X	X	
parts_bst17_03emb.gma	parts_bst17_03emb.gma	00000040	_16Bit	(0.0, -0.1, 0.4)	1.358634	1	1	0	0	0	96	0	X	X	X	X	
parts_bst17_04.gma	parts_bst17_04.gma	00000040	_16Bit	(0.0, 0.0, 0.8)	1.420874	5	4	1	0	0	224	0	X	X	X	X	
parts_bst17_emb.gma	parts_bst17_emb.gma	00000040	_16Bit	(0.0, -0.1, 0.5)	1.359237	1	1	0	0	0	96	0	X	X	X	X	
parts_bst18.gma	parts_bst18.gma	00000040	_16Bit	(0.0, 0.0, 0.3)	1.42243	18	11	1	0	0	640	0	X	X	X	X	
	parts_bst18.gma	00005560	_16Bit	(0.0, 0.0, 0.8)	1.17	0	0	0	0	0	64	0	X	X	X	X	
parts_bst18_02.gma	parts_bst18_02.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	1.415537	12	7	1	0	0	448	0	X	X	X	X	
parts_bst18_02.gma	parts_bst18_02.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	1.415537	12	7	1	0	0	448	0	X	X	X	X	
parts_bst18_02emb.gma	parts_bst18_02emb.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	1.415537	1	1	0	0	0	96	0	X	X	X	X	
parts_bst18_03.gma	parts_bst18_03.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	1.415567	6	4	0	0	0	256	0	X	X	X	X	
parts_bst18_03emb.gma	parts_bst18_03emb.gma	00000040	_16Bit	(0.0, 0.0, 0.4)	1.415567	1	1	0	0	0	96	0	X	X	X	X	
